probe_id;address_v4;address_v6;cc;asn_v4;asn_v6
12759;79.248.157.27;2003:e4:8f01:bf00:a2f3:c1ff:fec4:588c;DE;3320;3320
12774;90.93.255.49;2a01:cb05:805a:f500:a2f3:c1ff:fec4:3ccd;FR;3215;3215
12788;198.27.180.89;2001:5a8:4:efa1:fa1a:67ff:fe4d:6c10;US;46375;7065
12790;103.95.184.129;2401:5e40:100:450:a2f3:c1ff:fec4:485c;JP;63770;63770
12800;82.239.20.72;2a01:e35:2ef1:4480:a2f3:c1ff:fec4:405c;FR;12322;12322
12802;96.255.145.174;2610:178:8:666:a2f3:c1ff:fec4:47b7;US;701;16668
12808;200.238.128.160;2801:82:0:2:a2f3:c1ff:fec4:47c6;BR;10881;10881
12810;217.178.18.32;2409:10:a1e0:900:a2f3:c1ff:fec4:4800;JP;55391;55391
12821;92.138.26.146;2a01:cb11:3a8:6000:a2f3:c1ff:fec4:4420;FR;3215;3215
12842;75.130.196.225;2600:6c5e:2f80:1183:a2f3:c1ff:fec4:49f7;US;20115;20115
12853;73.217.8.61;2601:282:700:e59:a2f3:c1ff:fec4:3a97;US;7922;7922
12855;185.79.232.118;2a06:c02:cf:3::232:118;CH;59414;59414
12857;185.49.141.4;2a04:b900:0:100::4;NL;8587;8587
12863;136.27.29.8;2604:5500:7048:f400:a2f3:c1ff:fec4:5322;US;19165;19165
12878;45.154.60.178;2a0f:b100:2:2000::195;FR;202945;202945
12888;84.226.123.181;2001:1715:4e27:bb52:fa1a:67ff:fe4d:76dc;CH;6730;6730
12910;84.98.19.214;2a02:8420:5d11:dc00:a2f3:c1ff:fec4:480f;FR;15557;15557
12919;92.170.22.2;2a01:cb08:229:3700:a2f3:c1ff:fec4:5b50;FR;3215;3215
12922;217.31.161.235;2001:9b0:21a:3100:a2f3:c1ff:fec4:59dc;SE;8473;8473
12929;81.187.248.27;2001:8b0:a7b1:2684:a2f3:c1ff:fec4:3a35;GB;20712;20712
12932;192.108.214.56;2001:440:1880:1012:a2f3:c1ff:fec4:40e0;SE;1880;1880
12935;77.185.35.233;2a01:c22:cc6c:7500:a2f3:c1ff:fec4:5e86;DE;6805;6805
12984;24.5.68.249;2601:645:8200:20:a2f3:c1ff:fec4:47b3;US;7922;7922
12989;62.225.30.33;2001:67c:2e8:13:a2f3:c1ff:fec4:498e;DE;3320;3333
12995;146.48.99.148;2a00:1620:c0:60:fa1a:67ff:fe4d:585c;IT;137;137
13002;89.247.0.238;2001:16b8:257:4600:a2f3:c1ff:fec4:4421;DE;8881;8881
13007;46.23.228.140;2a01:9c40:d:0:a2f3:c1ff:fec4:575b;GB;48204;48204
13040;78.245.177.33;2a01:e34:ef5b:1211:a2f3:c1ff:fec4:3ffa;FR;12322;12322
13049;87.123.157.191;2001:16b8:428d:2a01:a2f3:c1ff:fec4:4d34;DE;8881;8881
13050;84.92.42.85;2001:470:6af9:1::1021;GB;6871;6939
13072;80.159.248.75;2003:1c08:20:3a08:a2f3:c1ff:fec4:4780;DE;2792;3320
13079;95.91.244.123;2a02:8109:b6c0:198:a2f3:c1ff:fec4:4773;DE;31334;31334
13083;86.183.87.40;2a00:23c4:ba03:4a00:fa1a:67ff:fe4d:51ca;GB;2856;2856
13085;217.169.19.27;2001:8b0:defe:71dc:a2f3:c1ff:fec4:645e;GB;20712;20712
13086;131.188.24.12;2001:638:a001:3ef1:baad:f00d:0:6eb;DE;680;680
13102;71.255.152.94;2610:d0:113a:2:a2f3:c1ff:fec4:49f5;US;13977;3943
13106;92.116.171.44;2001:16b8:3073:a901:a2f3:c1ff:fec4:3a96;DE;8881;8881
13120;70.88.254.62;2603:3005:b07:d100:fa1a:67ff:fe4d:897a;US;7922;7922
13124;37.26.226.46;2a00:cb8:49:bb::46;DE;15695;15695
13127;74.122.108.46;2607:a800:917:bb::46;US;15695;15695
13131;98.225.179.126;2601:46:c884:b50:fa1a:67ff:fe4d:76e2;US;7922;7922
13137;74.122.110.46;2607:a800:202:bb::46;US;15695;15695
13162;91.103.23.38;2a00:cb8:44:bb::46;GB;15695;15695
13190;185.16.196.0;2a03:dfc0:0:c9:a2f3:c1ff:fec4:5752;DE;203520;203520
13191;24.23.181.161;2601:647:4400:2f51:a2f3:c1ff:fec4:3a02;US;7922;7922
13193;109.192.15.34;2a02:8071:b92:be00:a2f3:c1ff:fec4:518e;DE;29562;29562
13196;50.154.220.52;2601:584:c100:25c4:a2f3:c1ff:fec4:3a28;US;7922;7922
13198;91.207.16.58;2001:67c:140:140f::2;DE;48344;48344
13199;82.1.102.90;2001:470:1f09:1058:a2f3:c1ff:fec4:5ace;GB;5089;6939
13201;91.3.155.135;2003:d1:6f10:ff00:a2f3:c1ff:fec4:5b34;DE;3320;3320
13202;162.218.2.45;2607:f4e0:600:101::45;US;4150;4150
13203;90.120.92.207;2a01:cb19:186:2500:fa1a:67ff:fe4d:730f;FR;3215;3215
13205;73.202.185.104;2601:644:8101:4e4a:fa1a:67ff:fe4d:7305;US;7922;7922
13209;90.73.168.51;2a01:cb1c:2ea:ed00:a2f3:c1ff:fec4:48a0;FR;3215;3215
13210;185.56.176.2;2a02:5520:ffff:0:a2f3:c1ff:fec4:485e;FR;35600;35600
13230;78.197.253.14;2a01:e34:ec5f:d0e0:a2f3:c1ff:fec4:4fdb;FR;12322;12322
13246;41.216.130.167;2c0f:fe20:5a1:a:a2f3:c1ff:fec4:5759;ZA;18931;18931
13255;193.0.10.140;2001:67c:2e8:13:a2f3:c1ff:fec4:3c3e;DE;3333;3333
13266;136.53.68.160;2605:a601:a819:6200:a2f3:c1ff:fec4:4831;US;16591;16591
13267;217.144.137.126;2a02:a00::fffd:0:0:126;DE;15987;15987
13282;217.77.157.242;2001:9c0:1:600:a2f3:c1ff:fec4:5eff;NL;12902;12902
13284;80.67.179.37;2001:910:1325:1337:a2f3:c1ff:fec4:5ee6;FR;20766;20766
13307;82.64.169.106;2a01:e0a:32c:1680:a2f3:c1ff:fec4:5d42;FR;12322;12322
13311;38.103.8.29;2001:550:102:1::2;US;16409;16409
13314;92.117.60.116;2001:16b8:50be:f400:a2f3:c1ff:fec4:5bc1;DE;8881;8881
13317;82.64.194.4;2a01:e0a:412:e1d0:a2f3:c1ff:fec4:6a6c;FR;12322;12322
13318;50.225.148.86;2001:559:80fd:0:fa1a:67ff:fe4d:5260;US;7922;33657
13319;82.64.25.145;2a01:e0a:12b:2e50:a2f3:c1ff:fec4:5bc6;FR;12322;12322
13322;77.153.163.245;2001:470:1f13:109:a2f3:c1ff:fec4:4958;FR;15557;6939
13325;92.192.45.242;2001:470:73d2:a:a2f3:c1ff:fec4:499c;DE;20676;6939
13328;67.133.86.37;fd64:e9ae:23ed:0:fa1a:67ff:fe4d:665f;US;209;0
13333;185.23.92.254;2a04:2500:0:102:a2f3:c1ff:fec4:5cd5;FR;60940;60940
13334;64.251.60.30;2607:f460:a001:10:a2f3:c1ff:fec4:5cf9;US;22742;22742
13343;193.0.10.205;2001:67c:2e8:13:a2f3:c1ff:fec4:5319;CH;3333;3333
13358;83.160.97.249;2001:980:74d0:1:fa1a:67ff:fe4d:8810;NL;3265;3265
13364;103.2.9.1;2400:7800:4dd3:9500:fa1a:67ff:fe4d:8816;JP;24257;4713
13396;69.119.129.128;2001:470:1f07:968:a2f3:c1ff:fec4:3cab;US;6128;6939
13397;72.207.249.64;2600:8807:1c00:3f94:a2f3:c1ff:fec4:4057;US;22773;22773
13404;193.0.21.92;2001:67c:2e8:110:a2f3:c1ff:fec4:4747;JP;3333;3333
13414;88.97.5.138;2a02:8010:645a:0:a2f3:c1ff:fec4:58f1;GB;13037;13037
13419;73.217.28.79;2601:285:0:c8d0:a2f3:c1ff:fec4:458e;US;7922;7922
13426;68.48.188.118;2603:3015:1501:c900:a2f3:c1ff:fec4:51e7;US;7922;7922
13430;185.35.216.50;fd00::a2f3:c1ff:fec4:5ad0;DE;198726;0
13431;93.238.56.202;2003:df:ebc7:f7b0:a2f3:c1ff:fec4:5ab9;DE;3320;3320
13434;81.187.199.50;2001:67c:2e80:80:a2f3:c1ff:fec4:5ab4;GB;20712;20712
13435;217.169.16.171;2001:8b0:243:b911:a2f3:c1ff:fec4:5aca;GB;20712;20712
13439;82.65.85.235;2a01:e0a:5fb:e0f0:a2f3:c1ff:fec4:48b5;FR;12322;12322
13451;178.203.148.188;2001:470:73d2:a:a2f3:c1ff:fec4:4996;DE;6830;6939
13453;91.194.47.2;2a02:5d80:305:1001:a2f3:c1ff:fec4:47c7;GB;48294;48294
13455;37.201.214.233;2a02:908:2210:1220:a2f3:c1ff:fec4:59cd;DE;6830;6830
13470;103.202.217.1;2001:df2:c00:712::180;JP;59105;25577
13476;83.162.206.202;2001:984:ac89:1:a2f3:c1ff:fec4:4430;NL;3265;3265
13477;131.173.17.239;2001:638:508:100::83ad:11ef;DE;680;680
13479;172.15.153.53;2602:30a:c0f9:9350:a2f3:c1ff:fec4:3cce;US;7018;7018
13481;81.187.84.202;2001:8b0:fafa:8020:a2f3:c1ff:fec4:3c3a;GB;20712;20712
13484;86.131.13.2;2a00:23c6:c007:bd01:a2f3:c1ff:fec4:3ba5;GB;2856;2856
13488;84.188.170.71;2003:c0:170d:1e00:a2f3:c1ff:fec4:507f;DE;3320;3320
13495;89.184.168.162;2a00:1950:400:2:a2f3:c1ff:fec4:4004;NL;39647;39647
13496;83.163.9.158;2001:982:612c:1:a2f3:c1ff:fec4:3ff2;NL;3265;3265
13503;196.44.32.103;2001:43d8:6000:8000::7;ZA;15022;15022
13535;143.0.151.192;2804:293c:300:1:a2f3:c1ff:fec4:5597;BR;264005;264005
13538;212.204.177.114;2001:1c06:1c1:b100:fad1:11ff:fea9:ea92;NL;33915;33915
13541;185.66.193.90;2a03:2260:3005:300:a2f3:c1ff:fec4:5a09;DE;201701;201701
13547;70.91.226.206;2601:410:4301:1598:a2f3:c1ff:fec4:393c;US;7922;7922
13561;24.4.172.19;2601:646:9601:9de1:a2f3:c1ff:fec4:5db1;US;7922;7922
13573;185.66.193.91;2a03:2260:3005:100:a2f3:c1ff:fec4:4053;DE;201701;201701
13590;109.169.165.150;fd2b:e497:412f:0:fad1:11ff:fea9:f02e;RU;12389;0
13599;81.187.8.134;2001:8b0:266:78b5:a2f3:c1ff:fec4:3981;GB;20712;20712
13604;178.38.1.0;2001:171b:2260:1000:a2f3:c1ff:fec4:4ddb;CH;6730;6730
13605;82.253.46.175;2a01:e35:2fd2:eaf0:fa1a:67ff:fe4d:51c9;FR;12322;12322
13606;185.31.40.9;2a00:b6e0:1:8::1;FR;60362;60362
13631;90.127.130.202;2a01:cb00:b79:e700:a2f3:c1ff:fec4:4a97;FR;3215;3215
13643;130.83.125.106;2001:41b8:83f:2013:fa1a:67ff:fe4d:7d53;DE;8365;8365
13646;193.25.173.99;2a01:440:1:0:fa1a:67ff:fe4d:93a0;DE;60295;29551
13649;83.161.144.55;2001:985:e77:5::10;NL;3265;3265
13651;69.137.72.202;2601:483:0:b5e:a2f3:c1ff:fec4:5ea5;US;7922;7922
13654;107.3.72.5;2601:186:4300:1b6f:a2f3:c1ff:fec4:5e2f;US;7922;7922
13662;193.159.13.146;2003:c1:d710:f500:a2f3:c1ff:fec4:6461;DE;3320;3320
13663;187.103.96.60;2804:8:0:100::60;BR;14840;14840
13666;98.200.97.182;2601:2c3:c780:7448:a2f3:c1ff:fec4:6981;US;7922;7922
13667;68.39.251.98;2601:801:400:e0:a2f3:c1ff:fec4:5f6e;US;7922;7922
13673;99.124.138.140;2600:1700:71d0:71a0:a2f3:c1ff:fec4:4b18;US;7018;7018
13676;73.134.145.57;2601:14f:c204:384e:fa1a:67ff:fe4d:939d;US;7922;7922
13677;109.91.214.61;2001:470:6d:11:a2f3:c1ff:fec4:5f74;DE;6830;6939
13679;194.171.41.32;2001:980:4be0:3:a2f3:c1ff:fec4:5e09;NL;1103;3265
13682;74.140.113.193;fdbb:b682:84ae:0:fa1a:67ff:fe4d:7300;US;10796;0
13686;81.109.8.30;fd86:cf10:1eb9:1:fa1a:67ff:fe4d:7efc;GB;5089;0
13692;69.172.128.81;2610:1f8:dc:41:a2f3:c1ff:fec4:6977;US;26627;9498
13717;70.249.46.116;2600:1700:1fa0:8060:fa1a:67ff:fe4d:6b6b;US;7018;7018
13718;201.86.225.78;2804:7f4:c480:d866:a2f3:c1ff:fec4:5a2f;BR;18881;18881
13734;105.16.152.2;2c0f:feb0:a:1::2;ZA;37100;37100
13735;146.186.115.187;2610:8:7800:f:a2f3:c1ff:fec4:5da9;US;3999;3999
13737;88.97.99.82;fd00::1:a2f3:c1ff:fec4:645c;GB;13037;0
13774;178.255.128.27;2a01:6940:201:603::1b;FR;29605;29605
13817;195.96.192.205;2a02:2888:8265:192:192::205;IT;8265;8265
13821;103.96.67.52;2401:7640:4002:3:a2f3:c1ff:fec4:397c;JP;63771;63771
13822;202.222.45.65;2001:470:24:87:a2f3:c1ff:fec4:5a2d;JP;18121;6939
13826;67.169.187.39;2601:647:c900:1f2:a2f3:c1ff:fec4:4a94;US;7922;7922
13833;184.170.248.25;2607:f7a0:1:101:a2f3:c1ff:fec4:3a98;US;46562;46562
13834;99.52.253.161;2600:1700:c20:5c8e:a2f3:c1ff:fec4:4781;US;7018;7018
13837;90.8.172.180;2a01:cb1d:618:9b00:a2f3:c1ff:fec4:4573;FR;3215;3215
13838;72.76.184.201;fd00::a2f3:c1ff:fec4:5d29;US;701;0
13842;137.194.165.62;2001:660:330f:a4:a2f3:c1ff:fec4:5d2e;FR;1712;2200
13847;88.163.251.98;2a01:e35:8a3f:b620:a2f3:c1ff:fec4:64c2;FR;12322;12322
13850;109.190.68.11;fdfa:db18:657a:0:fa1a:67ff:fe4d:526e;FR;35540;0
13870;62.204.197.11;2a01:4a80:0:2500::11;ES;15630;15630
13871;87.250.146.132;2a02:f18:1:9281:87:250:146:132;NL;41445;41445
13873;77.109.191.153;2001:1620:699:0:a2f3:c1ff:fec4:7018;CH;13030;13030
13880;91.213.30.30;2001:67c:137c:1:a2f3:c1ff:fec4:5e26;ES;49638;49638
13888;197.255.144.18;2001:43d8:4000:8000::5;ZA;15022;15022
13890;212.81.218.171;2a03:c600:c004:1aaa:a2f3:c1ff:fec4:5f7e;ES;3262;3262
13891;217.155.40.44;2a02:8010:66ab:0:fa1a:67ff:fe4d:9394;GB;13037;13037
13896;147.156.9.141;2001:720:1014:21::a:187;ES;766;766
13900;141.0.146.114;2a01:4b00:8297:3339:a2f3:c1ff:fec4:6922;GB;56478;56478
13904;87.123.178.175;2001:16b8:608e:a900:a2f3:c1ff:fec4:6a33;DE;8881;8881
13939;46.16.72.9;2a02:2478:1:10::9;DE;51862;51862
13955;62.159.96.154;2003:60:4010:1140::10;DE;3320;3320
13958;31.24.255.59;2a00:e700:5:ffff:fa1a:67ff:fe4d:6fa1;FR;29608;29608
13967;217.234.116.56;2003:74:6e09:c985:a2f3:c1ff:fec4:5cd8;DE;3320;3320
13972;81.3.3.98;2a02:790:1:e::2;DE;24679;24679
13981;80.190.133.149;2a01:138:9014::149;DE;15598;15598
13994;212.201.44.85;2001:638:709:702:fa1a:67ff:fe4d:6ecc;DE;680;680
13998;84.119.88.98;2002:5477:5862:0:fa1a:67ff:fe4d:93af;DE;20825;0
14014;81.234.62.23;2001:2002:51ea:3e17::10;SE;3301;3301
14028;83.162.213.78;2001:984:42ee:1:6666:b3ff:feb0:f2bc;NL;3265;3265
14035;82.64.215.180;2a01:e0a:4df:1c54:6666:b3ff:feb0:ed60;FR;12322;12322
14037;86.245.43.145;2a01:cb00:2c2:2d00:6666:b3ff:feb0:dbbe;FR;3215;3215
14039;86.242.90.186;2a01:cb00:d8d:aa00:6666:b3ff:feb0:cdce;FR;3215;3215
14040;82.123.99.125;2a01:cb04:a78:7800:6666:b3ff:fe98:8590;FR;3215;3215
14043;82.64.102.215;2a01:e0a:23a:5600:6666:b3ff:feb0:e280;FR;12322;12322
14049;82.64.145.131;2a01:e0a:2b7:70e1:6666:b3ff:feb0:edc4;FR;12322;12322
14050;185.34.60.170;2a04:5d00:1:1::2;GB;60241;60241
14051;94.1.241.96;2a02:c7f:8eb3:c00:6666:b3ff:feb0:f348;GB;5607;5607
14062;90.155.79.120;2001:8b0:3d4:b00b:6666:b3ff:feb0:f334;GB;20712;20712
14065;191.187.41.185;2804:14c:c683:804e:6666:b3ff:feb0:f312;BR;28573;28573
14069;198.207.145.170;2620:b2::a71:a5:0:0;US;18480;0
14071;76.219.105.160;2600:1700:95c0:c3b0:6666:b3ff:feb0:e138;US;7018;7018
14072;145.89.127.118;2001:610:310:cd01:6666:b3ff:feb0:e140;NL;1103;1103
14073;84.146.176.227;2003:c7:c71b:cb00:6666:b3ff:feb0:eb4e;DE;3320;3320
14079;188.193.224.31;2a02:810d:93bf:f403:6666:b3ff:feb0:dd4a;DE;3209;3209
14080;217.178.83.119;2409:253:5060:1500:6666:b3ff:feb0:e8da;JP;55392;55392
14091;185.41.106.8;2a01:55e0:0:2:6666:b3ff:feb0:dc84;DE;199938;199938
14097;96.91.3.62;2601:741:0:f00:6666:b3ff:feb0:acbe;US;7922;7922
14101;46.20.246.98;2a02:2528:fa:102:6666:b3ff:feb0:ed58;CH;25091;25091
14106;203.185.205.162;fd5c:a86a:782:a700:6666:b3ff:feb0:e230;AU;7545;0
14114;108.166.188.148;2607:f7a0:1:101:6666:b3ff:feb0:ecba;US;13354;46562
14115;115.69.233.116;2409:10:8200:200:6666:b3ff:feb0:f30a;JP;55391;55391
14118;83.86.149.39;2001:1c00:1603:b800:6666:b3ff:feb0:eca8;NL;33915;33915
14122;194.126.235.3;2a02:168:f401:3:6666:b3ff:feb0:e252;CH;13030;13030
14133;82.15.181.170;fd48:cceb:2586:1:6666:b3ff:feb0:ef50;GB;5089;0
14136;178.249.167.254;2a01:728:108:11:0:dead:beef:1006;FR;12395;12395
14139;79.226.86.252;2003:de:2708:fe00:6666:b3ff:feb0:ef52;DE;3320;3320
14140;185.42.221.9;2a04:92c1:1:3::10;GB;62240;62240
14149;212.90.157.242;2001:1640:15c:0:6666:b3ff:feb0:b16a;DE;25394;25394
14154;83.219.200.10;2a00:1598:a:8:6666:b3ff:feb0:cda0;SE;29518;29518
14156;212.159.26.200;fd00::1:6666:b3ff:feb0:f07e;GB;6871;0
14160;5.147.143.30;2a02:908:d74:9480:6666:b3ff:feb0:ede8;DE;6830;6830
14164;73.254.74.61;2601:602:cb80:4800:6666:b3ff:feb0:cd98;US;7922;7922
14166;73.193.14.143;2601:602:cd00:3e37:6666:b3ff:feb0:b174;US;7922;7922
14168;37.148.197.200;2a03:10c0:197:200:6666:b3ff:feb0:b22c;NL;61044;61044
14173;65.49.77.70;2001:470:5b:107:6666:b3ff:feb0:cce6;US;6939;6939
14174;109.195.21.100;2a02:e840:300:a33c:6666:b3ff:feb0:e174;RU;50543;15974
14194;212.111.232.42;2a01:7700:0:ff11:6666:b3ff:feb0:e2b2;DE;15372;15372
14199;1.33.15.191;2408:211:4082:1300:6666:b3ff:feb0:f274;JP;2514;9595
14201;95.90.219.22;2a02:810d:ad40:1314:6666:b3ff:feb0:ccf2;DE;31334;31334
14203;67.180.104.47;2601:646:9303:9900:6666:b3ff:feb0:b4c0;US;7922;7922
14213;192.67.4.83;2a01:348:339:0:6666:b3ff:feb0:f3b2;GB;39326;39326
14214;217.117.226.13;2a03:a980:4:0:6666:b3ff:feb0:f25a;NL;16281;16281
14226;71.95.134.241;2600:6c52:6200:a86:6666:b3ff:feb0:e19c;US;20115;20115
14229;83.162.43.209;2001:984:aabe:1:6666:b3ff:feb0:f3b0;NL;3265;3265
14233;73.243.44.225;2601:283:4601:b6f8:6666:b3ff:feb0:f2c8;US;7922;7922
14243;178.3.38.134;fd00::6666:b3ff:feb0:ac6c;DE;3209;0
14248;84.164.88.129;2003:c2:9720:e001:6666:b3ff:feb0:f28c;DE;3320;3320
14253;98.10.204.17;2002:c0a8:56f8:e472:6666:b3ff:feb0:f0ac;US;11351;0
14257;91.135.5.249;2a02:390:668b:bad:6666:b3ff:feb0:ed6c;GB;12496;12496
14258;162.249.164.18;2602:ffd9:500:3::2;US;62874;701
14261;109.91.33.232;2a02:908:4c1c:ea80:6666:b3ff:feb0:eda4;DE;6830;6830
14268;160.13.152.93;2001:240:21a0:2800:6666:b3ff:feb0:f008;JP;2497;2497
14271;217.155.33.59;2a02:8010:62f1:101:6666:b3ff:feb0:ad40;GB;13037;13037
14274;5.65.29.102;fda6:906e:dc0:0:6666:b3ff:feb0:f358;GB;5607;0
14277;213.127.92.63;2a02:a210:2046:2574:6666:b3ff:feb0:f004;NL;6830;6830
14281;82.33.252.10;fdca:e63:44fa:1:6666:b3ff:feb0:b084;GB;5089;0
14286;80.45.84.129;2a01:348:6:213:6666:b3ff:feb0:de7c;GB;9105;39326
14294;37.201.85.117;2a02:908:fbd6:f1a2:6666:b3ff:feb0:dd44;DE;6830;6830
14295;185.140.119.180;2a07:1c80:100:71:6666:b3ff:feb0:e122;SE;43065;43065
14299;81.201.139.52;2a02:22d0:0:51f0:6666:b3ff:feb0:e8cc;GB;34934;34934
14304;185.41.107.1;2a01:55e0:f000:1:6666:b3ff:feb0:e102;DE;201709;199938
14311;78.253.223.29;2a01:e34:efdd:f1d0:6666:b3ff:feb0:eace;FR;12322;12322
14317;194.39.187.254;2a01:55e0:2:2:6666:b3ff:feb0:ef92;DE;199938;199938
14321;95.91.219.148;2a02:810b:340:e80:6666:b3ff:feb0:e168;DE;31334;31334
14332;90.187.0.245;2a02:8106:0:6900:6666:b3ff:feb0:e118;DE;3209;3209
14334;85.192.78.97;2a00:1508:1004:0:6666:b3ff:feb0:d7ea;ES;21193;49835
14342;82.253.124.31;2a01:e35:2fd7:c1f0:6666:b3ff:feb0:ecb4;FR;12322;12322
14343;95.174.81.190;2a04:2f80:0:101::100;DE;25074;25074
14344;5.146.194.191;2a02:908:1799:89e0:6666:b3ff:feb0:ecd4;DE;6830;6830
14351;81.2.94.173;2001:8b0:ba49:740c:6666:b3ff:feb0:ef76;GB;20712;20712
14352;118.241.130.182;240d:1a:b6:c400:6666:b3ff:feb0:f26a;JP;2527;2527
14359;91.34.161.81;2003:c7:1f18:bcf:6666:b3ff:feb0:b0bc;DE;3320;3320
14360;217.178.26.27;2409:10:8140:500:6666:b3ff:feb0:af9c;JP;55391;55391
14365;23.24.200.213;fd04:622e:8647:1:6666:b3ff:feb0:af68;US;7922;0
14368;178.248.208.8;2a02:1740:1:102::8;FR;197133;197133
14369;78.54.95.61;2a01:c23:6059:ee00:6666:b3ff:feb0:f27a;DE;6805;6805
14370;86.131.90.142;2a00:23c6:8588:5500:6666:b3ff:feb0:f056;GB;2856;2856
14373;88.170.180.101;2a01:e35:8aab:4650:6666:b3ff:feb0:cdc2;FR;12322;12322
14375;79.78.1.49;2001:470:1f1d:cf1:6666:b3ff:feb0:cdb2;GB;9105;6939
14377;89.12.80.25;2a01:c22:ac67:7800:6666:b3ff:feb0:f27e;DE;6805;6805
14389;92.35.21.64;fd07:302d:7965:0:6666:b3ff:feb0:e270;SE;2119;0
14393;220.147.60.242;240b:10:a100:a00:10:251:0:100;JP;2510;2516
14409;137.220.120.20;fd06:8541:cdd9:0:6666:b3ff:feb0:eac0;GB;56478;0
14468;86.10.126.237;2001:470:6b03:0:6666:b3ff:feb0:dcda;GB;5089;6939
14507;95.90.227.238;2a02:8109:10c0:4a90:6666:b3ff:feb0:f21c;DE;31334;31334
14519;188.110.128.198;fd00::6666:b3ff:feb0:ed7c;NL;3209;0
14520;109.190.156.224;2001:41d0:fe4d:dd00:6666:b3ff:fe94:c2;FR;35540;35540
14524;192.150.187.136;2607:f140:2000:4001:6666:b3ff:feb0:ef4a;US;25;25
14525;62.153.5.176;2003:c8:3722:300:6666:b3ff:feb0:e2bc;DE;3320;3320
14529;87.151.167.97;2003:f7:9f08:700:6666:b3ff:feb0:ef6c;DE;3320;3320
14544;217.155.147.17;2a02:8010:60cf:11:6666:b3ff:feb0:ef7c;GB;13037;13037
14550;76.77.176.218;2607:510e:200:102:6666:b3ff:feb0:e88e;US;36734;36734
14583;24.130.14.123;2601:646:9600:b1f3:6666:b3ff:feb0:e272;US;7922;7922
14587;217.146.115.154;2a00:1940:103:4:6666:b3ff:feb0:ec98;GB;16353;16353
14590;69.251.71.247;2601:151:c304:3df0:6666:b3ff:feb0:ec8e;US;7922;7922
14595;134.101.142.193;2a04:4540:6a16:8e01:6666:b3ff:feb0:ec14;DE;15943;15943
14602;62.211.162.120;2001:470:98e7::1:1;IT;3269;6939
14604;204.111.190.9;2606:a800:f00:16:6666:b3ff:feb0:e0f2;US;4922;4922
14607;94.14.252.170;2a00:4ae0:4000:0:6666:b3ff:feb0:d85c;GB;5607;199291
14609;193.0.21.104;2001:67c:2e8:110:6666:b3ff:feb0:f002;FR;3333;3333
14613;92.236.135.97;fd10:827c:b9ce:1:6666:b3ff:feb0:ef44;GB;5089;0
14614;194.95.74.13;2a02:c6a0:3090:b122:6666:b3ff:feb0:f14a;DE;680;680
14616;83.162.255.52;2001:981:fffd:1:6666:b3ff:feb0:d810;NL;3265;3265
14627;82.70.127.54;2a02:8010:605b:1:6666:b3ff:feb0:f280;GB;13037;13037
14630;109.190.27.152;2a01:e34:eee7:a3d0:6666:b3ff:feb0:f3e6;FR;35540;12322
14633;89.104.225.218;2001:470:193c:120:6666:b3ff:fec5:139a;GB;39522;6939
14636;2.126.60.155;2a02:c7d:51a3:1900:6666:b3ff:feb0:f244;GB;5607;5607
14637;78.193.102.2;2a01:e34:ec16:6020:6666:b3ff:fec5:13ba;FR;12322;12322
14640;185.117.13.22;2001:67c:458:2:6666:b3ff:feb0:b4ce;CH;42978;42978
14645;185.20.34.2;2a00:4ae0:6000:0:6666:b3ff:feb0:e1c4;GB;199291;199291
14652;82.226.172.85;2a01:e35:2e2a:c550:6666:b3ff:feb0:e1c2;FR;12322;12322
14658;82.94.45.32;2001:985:42c:1:6666:b3ff:feb0:ecb6;NL;3265;3265
14660;46.85.231.98;2003:65:ee0a:3301:6666:b3ff:feb0:ebd6;DE;3320;3320
14661;82.95.237.21;2001:983:f963:1:6666:b3ff:feb0:ce4a;NL;3265;3265
14667;84.158.56.78;2003:d9:9720:c000:6666:b3ff:feb0:e29a;DE;3320;3320
14671;46.91.37.139;2003:c0:770f:c000:6666:b3ff:feb0:cea4;DE;3320;3320
14674;82.40.127.190;2001:470:1f09:bed:6666:b3ff:feb0:b4f2;GB;5089;6939
14675;46.59.158.19;2a02:2028:75c:ba01:6666:b3ff:feb0:bde8;DE;15943;15943
14691;105.226.97.91;fd15:4792:6420:f0d0:6666:b3ff:feb0:ce1e;ZA;37457;0
14694;84.173.77.182;2003:e9:7712:6700:6666:b3ff:feb0:e106;DE;3320;3320
14698;202.153.219.45;2403:5800:3100:2400:6666:b3ff:feb0:f14c;AU;4764;4764
14707;130.79.86.101;2001:660:2402:18:6666:b3ff:feb0:f3ac;FR;2259;2200
14718;91.21.228.197;2003:7a:2f05:c000:6666:b3ff:feb0:ebc8;DE;3320;3320
14720;128.171.6.63;2607:f278:4101:11:6666:b3ff:feb0:f2b6;US;6360;6360
14723;37.110.108.211;2a02:2168:86f6:4d00:6666:b3ff:feb0:edba;RU;42610;42610
14728;94.134.102.166;2001:16b8:684c:e800:6666:b3ff:feb0:dfa8;DE;8881;8881
14733;64.187.165.50;2604:4080:1002:8190:6666:b3ff:feb0:e81a;US;54858;54858
14737;90.100.172.39;2a01:cb10:8007:1200:6666:b3ff:feb0:dcca;FR;3215;3215
14739;86.248.52.60;2a01:cb14:2e0:4e00:6666:b3ff:feb0:f0f8;FR;3215;3215
14740;86.246.1.234;2a01:cb04:5c1:4100:6666:b3ff:fe98:71ca;FR;3215;3215
